country,continent,idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn
Nepal,Asia,NEP,Khil Raj Regmi,NEP_2013_1,2b3ec87f-3481-11e4-8dba-bbcd9ed46413,2013-03-14,2014-02-11,Regular,Regular,M,1949
Nepal,Asia,NEP,Sushil Koirala,NEP_2014_1,14a05fc0-aae0-11e4-b3bc-29f2fa19767e,2014-02-11,2015-10-10,Regular,Regular,M,1939
Nepal,Asia,NEP,Khadga Prasad Sharma Oli,NEP_2015_1,43fcd2bc-de6a-11e5-ba44-bb6d7c1a9a58,2015-10-10,2016-08-04,Regular,Regular,M,1952
Nepal,Asia,NEP,Dahal,NEP_2016_1,.,2016-08-04,2017-06-07,Regular,Regular,M,1954
Nepal,Asia,NEP,Khadga Prasad Sharma Oli,NEP_2018_1,.,2018-02-15,2021-07-13,Regular,Regular,M,1952
Nepal,Asia,NEP,Sher Bahadur Deuba,NEP_2021_1,.,2021-07-13,2022-12-26,Regular,Regular,M,1946
Nepal,Asia,NEP,Pushpa Kamal Dahal,NEP_2022_1,.,2022-12-26,2023-12-31,Regular,Still in Office,M,1954
New Zealand,Oceania,NEW,Palmer,NEW_1989_1,824f34b1-1e42-11e4-b4cd-db5882bf8def,1989-08-08,1990-09-04,Regular,Regular,M,1942
New Zealand,Oceania,NEW,Bolger,NEW_1990_2,824f6582-1e42-11e4-b4cd-db5882bf8def,1990-10-27,1997-12-08,Regular,Regular,M,1935
New Zealand,Oceania,NEW,Jenny Shipley,NEW_1997_1,824f6583-1e42-11e4-b4cd-db5882bf8def,1997-12-08,1999-12-10,Regular,Regular,F,1952
New Zealand,Oceania,NEW,Helen Clark,NEW_1999_1,824f6584-1e42-11e4-b4cd-db5882bf8def,1999-12-10,2008-11-19,Regular,Regular,F,1950
New Zealand,Oceania,NEW,John Key,NEW_2008_1,8255e1ce-1e42-11e4-b4cd-db5882bf8def,2008-11-19,2016-12-12,Regular,Regular,M,1961
New Zealand,Oceania,NEW,Bill English,NEW_2016_1,.,2016-12-12,2017-10-26,Regular,Regular,M,1961
New Zealand,Oceania,NEW,Jacinda Ardern,NEW_2016_2,.,2017-10-26,2023-01-25,Regular,Regular,F,1980
New Zealand,Oceania,NEW,Chris Hipkins,NEW_2023_1,.,2023-01-25,2023-11-27,Regular,Regular,M,1978
Nicaragua,Americas,NIC,Daniel Ortega,NIC_1979_1,81e9ba0e-1e42-11e4-b4cd-db5882bf8def,1979-07-18,1990-04-25,Irregular,Regular,M,1945
Nicaragua,Americas,NIC,Violeta Chamorro,NIC_1990_1,81e9ba0f-1e42-11e4-b4cd-db5882bf8def,1990-04-25,1997-01-10,Regular,Regular,F,1929
Nicaragua,Americas,NIC,Aleman,NIC_1997_1,81e9ba10-1e42-11e4-b4cd-db5882bf8def,1997-01-10,2002-01-10,Regular,Regular,M,1946
Nicaragua,Americas,NIC,Enrique Bolanos,NIC_2002_1,81e9eae0-1e42-11e4-b4cd-db5882bf8def,2002-01-11,2007-01-10,Regular,Regular,M,1928
Nicaragua,Americas,NIC,Daniel Ortega,NIC_2007_1,81e9ba0e-1e42-11e4-b4cd-db5882bf8def,2007-01-10,2023-12-31,Regular,Still in Office,M,1945
Nigeria,Africa,NIG,Babangida,NIG_1985_1,8230af8f-1e42-11e4-b4cd-db5882bf8def,1985-08-27,1993-08-26,Irregular,Regular,M,1941
Nigeria,Africa,NIG,Abacha,NIG_1993_2,8230af91-1e42-11e4-b4cd-db5882bf8def,1993-11-17,1998-06-08,Irregular,Natural Death,M,1943
Nigeria,Africa,NIG,Abubakar,NIG_1998_1,8230af92-1e42-11e4-b4cd-db5882bf8def,1998-06-09,1999-05-29,Regular,Regular,M,1942
Nigeria,Africa,NIG,Obasanjo,NIG_1999_1,82307ebd-1e42-11e4-b4cd-db5882bf8def,1999-05-29,2007-05-29,Regular,Regular,M,1937
Nigeria,Africa,NIG,Yar'Adua,NIG_2007_1,8253c8a2-1e42-11e4-b4cd-db5882bf8def,2007-05-29,2010-02-09,Regular,Retired Due to Ill Health,M,1951
Nigeria,Africa,NIG,Goodluck Jonathan,NIG_2010_1,8253c8a3-1e42-11e4-b4cd-db5882bf8def,2010-02-09,2015-05-29,Regular,Regular,M,1957
Nigeria,Africa,NIG,Muhummadu Buhari,NIG_2015_1,43fa715d-de6a-11e5-ba44-bb6d7c1a9a58,2015-05-29,2023-05-29,Regular,Regular,M,1942
Niger,Africa,NIR,Seibou,NIR_1987_1,822d4092-1e42-11e4-b4cd-db5882bf8def,1987-11-10,1993-04-16,Regular,Regular,M,1940
Niger,Africa,NIR,Ousmane,NIR_1993_1,822d4093-1e42-11e4-b4cd-db5882bf8def,1993-04-16,1996-01-27,Regular,Irregular,M,1950
Niger,Africa,NIR,Mainassara,NIR_1996_1,822d4094-1e42-11e4-b4cd-db5882bf8def,1996-01-27,1999-04-11,Irregular,Irregular,M,1949
Niger,Africa,NIR,Mamadou Tandja,NIR_1999_2,822d7167-1e42-11e4-b4cd-db5882bf8def,1999-12-22,2010-02-08,Regular,Irregular,M,1938
Niger,Africa,NIR,Djibo,NIR_2010_1,825366fa-1e42-11e4-b4cd-db5882bf8def,2010-02-08,2011-04-07,Irregular,Regular,M,1965
Niger,Africa,NIR,Issoufou,NIR_2011_1,825366fb-1e42-11e4-b4cd-db5882bf8def,2011-04-07,2021-04-02,Regular,Regular,M,1952
Niger,Africa,NIR,Mohamed Bazoum,NIR_2021_1,.,2021-04-02,2023-07-26,Regular,Irregular,M,1960
Norway,Europe,NOR,Syse,NOR_1989_1,8226c450-1e42-11e4-b4cd-db5882bf8def,1989-10-16,1990-11-03,Regular,Regular,M,1930
Norway,Europe,NOR,Brundtland,NOR_1990_1,8226c44e-1e42-11e4-b4cd-db5882bf8def,1990-11-03,1996-10-25,Regular,Regular,F,1939
Norway,Europe,NOR,Jagland,NOR_1996_1,8226f520-1e42-11e4-b4cd-db5882bf8def,1996-10-25,1997-10-17,Regular,Regular,M,1950
Norway,Europe,NOR,Bondevik,NOR_1997_1,8226f521-1e42-11e4-b4cd-db5882bf8def,1997-10-17,1998-08-30,Regular,Regular,M,1947
Norway,Europe,NOR,Bondevik,NOR_1998_2,8226f521-1e42-11e4-b4cd-db5882bf8def,1998-09-24,2000-03-17,Regular,Regular,M,1947
Norway,Europe,NOR,Stoltenberg,NOR_2000_1,8226f523-1e42-11e4-b4cd-db5882bf8def,2000-03-17,2001-10-19,Regular,Regular,M,1959
Norway,Europe,NOR,Bondevik,NOR_2001_1,8226f521-1e42-11e4-b4cd-db5882bf8def,2001-10-19,2005-10-17,Regular,Regular,M,1947
Norway,Europe,NOR,Stoltenberg,NOR_2005_1,8226f523-1e42-11e4-b4cd-db5882bf8def,2005-10-17,2013-10-16,Regular,Regular,M,1959
Norway,Europe,NOR,Solberg,NOR_2013_1,2b3a05b7-3481-11e4-8dba-bbcd9ed46413,2013-10-16,2021-10-14,Regular,Regular,F,1961
Norway,Europe,NOR,Jonas Gahr Støre,NOR_2021_1,.,2021-10-14,2023-12-31,Regular,Still in Office,M,1960
Netherlands,Europe,NTH,Lubbers,NTH_1982_1,820994fc-1e42-11e4-b4cd-db5882bf8def,1982-11-04,1994-08-22,Regular,Regular,M,1939
Netherlands,Europe,NTH,Kok,NTH_1994_1,820994fd-1e42-11e4-b4cd-db5882bf8def,1994-08-22,2002-07-22,Regular,Regular,M,1938
Netherlands,Europe,NTH,Jan Peter Balkenende,NTH_2002_1,8209c5d6-1e42-11e4-b4cd-db5882bf8def,2002-07-22,2010-10-14,Regular,Regular,M,1956
Netherlands,Europe,NTH,Mark Rutte,NTH_2010_1,82511d01-1e42-11e4-b4cd-db5882bf8def,2010-10-14,2023-12-31,Regular,Still in Office,M,1967
Oman,Asia,OMA,Qabus Bin Said,OMA_1970_1,82429dc1-1e42-11e4-b4cd-db5882bf8def,1970-07-23,2020-01-10,Irregular,Natural Death,M,1940
Oman,Asia,OMA,Haitham bin Tariq,OMA_2020_1,.,2020-01-10,2023-12-31,Regular,Still in Office,M,1954
Pakistan,Asia,PAK,Benazir Bhutto,PAK_1988_2,8248878d-1e42-11e4-b4cd-db5882bf8def,1988-12-02,1990-08-06,Regular,Regular,F,1953
Pakistan,Asia,PAK,Sharif,PAK_1990_2,8248878f-1e42-11e4-b4cd-db5882bf8def,1990-11-06,1993-04-18,Regular,Irregular,M,1949
Pakistan,Asia,PAK,Benazir Bhutto,PAK_1993_4,8248878d-1e42-11e4-b4cd-db5882bf8def,1993-10-19,1996-11-05,Regular,Irregular,F,1953
Pakistan,Asia,PAK,Nawaz Sharif,PAK_1997_1,8248878f-1e42-11e4-b4cd-db5882bf8def,1997-02-17,1999-10-12,Regular,Irregular,M,1949
Pakistan,Asia,PAK,Musharraf,PAK_1999_1,8248b86b-1e42-11e4-b4cd-db5882bf8def,1999-10-14,2008-08-18,Irregular,Regular,M,1943
Pakistan,Asia,PAK,Zardari,PAK_2008_2,82551e7c-1e42-11e4-b4cd-db5882bf8def,2008-09-09,2013-06-05,Regular,Regular,M,1955
Pakistan,Asia,PAK,Nawaz Sharif,PAK_2013_1,2b3ec87d-3481-11e4-8dba-bbcd9ed46413,2013-06-05,2017-07-28,Regular,Irregular,M,1949
Pakistan,Asia,PAK,Shahid Khaqan Abbasi,PAK_2017_1,.,2017-07-28,2018-05-31,Regular,Regular,M,1958
Pakistan,Asia,PAK,Imran Khan,PAK_2018_2,.,2018-08-18,2022-04-10,Regular,Irregular,M,1952
Pakistan,Asia,PAK,Shehbaz Sharif,PAK_2022_1,.,2022-04-11,2023-08-13,Regular,Regular,M,1951
Panama,Americas,PAN,Noriega,PAN_1983_1,81f343a8-1e42-11e4-b4cd-db5882bf8def,1983-08-15,1990-01-03,Irregular,Foreign,M,1940
Panama,Americas,PAN,Endara,PAN_1990_1,81f343a9-1e42-11e4-b4cd-db5882bf8def,1990-01-04,1994-09-01,Foreign Imposition,Regular,M,1936
Panama,Americas,PAN,Balladares,PAN_1994_1,81f343aa-1e42-11e4-b4cd-db5882bf8def,1994-09-01,1999-09-01,Regular,Regular,M,1946
Panama,Americas,PAN,Mireya Moscoso,PAN_1999_1,81f3747a-1e42-11e4-b4cd-db5882bf8def,1999-09-01,2004-09-01,Regular,Regular,F,1946
Panama,Americas,PAN,Martin Torrijos,PAN_2004_1,81f3747b-1e42-11e4-b4cd-db5882bf8def,2004-09-01,2009-07-01,Regular,Regular,M,1963
Panama,Americas,PAN,Martinelli,PAN_2009_1,82508a85-1e42-11e4-b4cd-db5882bf8def,2009-07-01,2014-07-01,Regular,Regular,M,1952
Panama,Americas,PAN,Varela Rodriguez,PAN_2014_1,149e15bd-aae0-11e4-b3bc-29f2fa19767e,2014-07-01,2019-07-01,Regular,Regular,M,1963
Panama,Americas,PAN,Laurentino Cortizo,PAN_2019_1,.,2019-07-01,2023-12-31,Regular,Still in Office,M,1953
Paraguay,Americas,PAR,Rodriguez Pedotti,PAR_1989_1,81ffa9ba-1e42-11e4-b4cd-db5882bf8def,1989-02-03,1993-08-15,Irregular,Regular,M,1924
Paraguay,Americas,PAR,Wasmosy Monti,PAR_1993_1,81ffa9bb-1e42-11e4-b4cd-db5882bf8def,1993-08-15,1998-08-15,Regular,Regular,M,1938
Paraguay,Americas,PAR,Gonzalez Macchi,PAR_1999_1,81ffda8b-1e42-11e4-b4cd-db5882bf8def,1999-03-28,2003-08-15,Regular,Regular,M,1947
Paraguay,Americas,PAR,Nicanor Duarte Frutos,PAR_2003_1,81ffda8c-1e42-11e4-b4cd-db5882bf8def,2003-08-15,2008-08-15,Regular,Regular,M,1956
Paraguay,Americas,PAR,Fernando Lugo,PAR_2008_1,8250bb5c-1e42-11e4-b4cd-db5882bf8def,2008-08-15,2012-06-22,Regular,Regular,M,1951
Paraguay,Americas,PAR,Federico Franco,PAR_2012_1,2c772280-3481-11e4-8dba-bbcd9ed46413,2012-06-22,2013-08-15,Regular,Regular,M,1962
Paraguay,Americas,PAR,Horacio Cartes,PAR_2013_1,2b37a453-3481-11e4-8dba-bbcd9ed46413,2013-08-15,2018-08-15,Regular,Regular,M,1956
Paraguay,Americas,PAR,Mario Abdo Benitez,PAR_2018_1,.,2018-08-15,2023-08-15,Regular,Regular,M,1971
Peru,Americas,PER,Garcia Perez,PER_1985_1,81fa8346-1e42-11e4-b4cd-db5882bf8def,1985-07-28,1990-07-28,Regular,Regular,M,1949
Peru,Americas,PER,Fujimori,PER_1990_1,81fa8347-1e42-11e4-b4cd-db5882bf8def,1990-07-28,2000-11-22,Regular,Regular,M,1938
Peru,Americas,PER,Alejandro Toledo,PER_2001_1,81fab41a-1e42-11e4-b4cd-db5882bf8def,2001-07-28,2006-07-28,Regular,Regular,M,1946
Peru,Americas,PER,Garcia Perez,PER_2006_1,81fa8346-1e42-11e4-b4cd-db5882bf8def,2006-07-28,2011-07-28,Regular,Regular,M,1949
Peru,Americas,PER,Ollanta Humala,PER_2011_1,8250bb58-1e42-11e4-b4cd-db5882bf8def,2011-07-28,2016-07-28,Regular,Regular,M,1962
Peru,Americas,PER,Pedro Pablo Kuczynski Godard,PER_2016_1,.,2016-07-28,2018-03-23,Regular,Regular,M,1938
Peru,Americas,PER,Martin Vizcarra Cornejo,PER_2018_1,.,2018-03-23,2020-11-10,Regular,Irregular,M,1963
Peru,Americas,PER,Pedro Castillo,PER_2021_1,.,2021-07-28,2022-12-07,Regular,Irregular,M,1969
Peru,Americas,PER,Dina Boluarte,PER_2022_1,.,2022-12-07,2023-12-31,Regular,Still in Office,F,1962
Philippines,Asia,PHI,Aquino,PHI_1986_1,824ceab4-1e42-11e4-b4cd-db5882bf8def,1986-02-25,1992-06-30,Irregular,Regular,F,1933
Philippines,Asia,PHI,Ramos,PHI_1992_1,824ceab5-1e42-11e4-b4cd-db5882bf8def,1992-06-30,1998-06-30,Regular,Regular,M,1928
Philippines,Asia,PHI,Estrada,PHI_1998_1,824ceab6-1e42-11e4-b4cd-db5882bf8def,1998-06-30,2001-01-20,Regular,Regular,M,1937
Philippines,Asia,PHI,Gloria Macapagal-Arroyo,PHI_2001_1,824ceab7-1e42-11e4-b4cd-db5882bf8def,2001-01-21,2010-06-30,Regular,Regular,F,1947
Philippines,Asia,PHI,Benigno Aquino III,PHI_2010_1,8255e1c9-1e42-11e4-b4cd-db5882bf8def,2010-06-30,2016-06-30,Regular,Regular,M,1960
Philippines,Asia,PHI,Rodrigo Duterte,PHI_2016_1,.,2016-06-30,2022-06-30,Regular,Regular,M,1945
Philippines,Asia,PHI,Bongbong Marcos,PHI_2022_1,.,2022-06-30,2023-12-31,Regular,Still in Office,M,1957
Papua New Guinea,Oceania,PNG,Namaliu,PNG_1988_1,824e7162-1e42-11e4-b4cd-db5882bf8def,1988-07-04,1992-07-17,Regular,Regular,M,1947
Papua New Guinea,Oceania,PNG,Wingti,PNG_1992_1,824e7161-1e42-11e4-b4cd-db5882bf8def,1992-07-17,1994-08-30,Regular,Regular,M,1951
Papua New Guinea,Oceania,PNG,Chan,PNG_1994_1,824e7160-1e42-11e4-b4cd-db5882bf8def,1994-08-30,1997-07-22,Regular,Regular,M,1939
Papua New Guinea,Oceania,PNG,Skate,PNG_1997_1,824e7163-1e42-11e4-b4cd-db5882bf8def,1997-07-22,1999-07-14,Regular,Regular,M,1953
Papua New Guinea,Oceania,PNG,Morauta,PNG_1999_1,824ea232-1e42-11e4-b4cd-db5882bf8def,1999-07-14,2002-08-05,Regular,Regular,M,1946
Papua New Guinea,Oceania,PNG,Somare,PNG_2002_1,824e715f-1e42-11e4-b4cd-db5882bf8def,2002-08-06,2011-08-02,Regular,Retired Due to Ill Health,M,1936
Papua New Guinea,Oceania,PNG,O'Neil,PNG_2011_1,8255e1cd-1e42-11e4-b4cd-db5882bf8def,2011-08-02,2019-05-29,Regular,Regular,M,1965
Papua New Guinea,Oceania,PNG,James Marape,PNG_2019_1,.,2019-05-29,2023-12-31,Regular,Still in Office,M,1971
Poland,Europe,POL,Jaruzelski,POL_1981_1,821506e5-1e42-11e4-b4cd-db5882bf8def,1981-10-18,1990-12-22,Regular,Regular,M,1923
Poland,Europe,POL,Walesa,POL_1990_1,821537c2-1e42-11e4-b4cd-db5882bf8def,1990-12-22,1995-12-23,Regular,Regular,M,1943
Poland,Europe,POL,Kwasniewski,POL_1995_1,821537c3-1e42-11e4-b4cd-db5882bf8def,1995-12-23,2005-12-23,Regular,Regular,M,1954
Poland,Europe,POL,Kaczynski,POL_2005_1,82517eab-1e42-11e4-b4cd-db5882bf8def,2005-12-23,2010-04-10,Regular,Natural Death,M,1949
Poland,Europe,POL,Komorowski,POL_2010_4,82517eac-1e42-11e4-b4cd-db5882bf8def,2010-08-06,2015-08-06,Regular,Regular,M,1952
Poland,Europe,POL,Andrzej Duda,POL_2015_1,.,2015-08-06,2023-12-13,Regular,Regular,M,1972
Portugal,Europe,POR,Soares,POR_1986_1,8212edc1-1e42-11e4-b4cd-db5882bf8def,1986-03-09,1996-03-09,Regular,Regular,M,1924
Portugal,Europe,POR,Sampaio,POR_1996_1,8212edc2-1e42-11e4-b4cd-db5882bf8def,1996-03-09,2006-03-09,Regular,Regular,M,1939
Portugal,Europe,POR,Cavaco Silva,POR_2006_1,82517ea9-1e42-11e4-b4cd-db5882bf8def,2006-03-09,2016-03-09,Regular,Regular,M,1939
Portugal,Europe,POR,Rebelo de Sousa,POR_2016_1,.,2016-03-09,2023-12-31,Regular,Still in Office,M,1948
North Korea,Asia,PRK,Kim Il-Sung,PRK_1948_1,8245189d-1e42-11e4-b4cd-db5882bf8def,1948-09-09,1994-07-08,Regular,Natural Death,M,1912
North Korea,Asia,PRK,Kim Jong-Il,PRK_1994_1,8245496c-1e42-11e4-b4cd-db5882bf8def,1994-07-08,2011-12-17,Regular,Natural Death,M,1942
North Korea,Asia,PRK,Kim Jong Un,PRK_2011_1,8254eda5-1e42-11e4-b4cd-db5882bf8def,2011-12-17,2023-12-31,Regular,Still in Office,M,1983
Qatar,Asia,QAT,Khalifah Ath-Thani,QAT_1972_1,82423c1d-1e42-11e4-b4cd-db5882bf8def,1972-02-22,1995-06-27,Irregular,Irregular,M,1932
Qatar,Asia,QAT,Hamad ibn Khalifah Al Thani,QAT_1995_1,82426cec-1e42-11e4-b4cd-db5882bf8def,1995-06-27,2013-06-25,Irregular,Regular,M,1952
Qatar,Asia,QAT,Tamim ibn Hamad Al Thani,QAT_2013_1,2b3ec878-3481-11e4-8dba-bbcd9ed46413,2013-06-25,2023-12-31,Regular,Still in Office,M,1980
South Korea,Asia,ROK,Roh Tae Woo,ROK_1988_1,82457a43-1e42-11e4-b4cd-db5882bf8def,1988-02-25,1993-02-25,Regular,Regular,M,1932
South Korea,Asia,ROK,Kim Young Sam,ROK_1993_1,82457a44-1e42-11e4-b4cd-db5882bf8def,1993-02-25,1998-02-25,Regular,Regular,M,1927
South Korea,Asia,ROK,Kim Dae Jung,ROK_1998_1,82457a45-1e42-11e4-b4cd-db5882bf8def,1998-02-25,2003-02-25,Regular,Regular,M,1925
South Korea,Asia,ROK,Roh Moo Hyun,ROK_2003_1,8245ab14-1e42-11e4-b4cd-db5882bf8def,2003-02-25,2008-02-25,Regular,Regular,M,1946
South Korea,Asia,ROK,Lee Myung Bak,ROK_2008_1,8254eda6-1e42-11e4-b4cd-db5882bf8def,2008-02-25,2013-02-25,Regular,Regular,M,1941
South Korea,Asia,ROK,Park Geun-hye,ROK_2013_1,2b3ec87a-3481-11e4-8dba-bbcd9ed46413,2013-02-25,2017-03-10,Regular,Irregular,F,1952
South Korea,Asia,ROK,Moon Jae-in,ROK_2017_2,.,2017-05-10,2022-05-09,Regular,Regular,M,1953
South Korea,Asia,ROK,Yoon Suk Xeol,ROK_2022_1,.,2022-05-09,2023-12-31,Regular,Still in Office,M,1960
Romania,Europe,RUM,Roman,RUM_1989_1,821fe654-1e42-11e4-b4cd-db5882bf8def,1989-12-26,1991-10-01,Regular,Regular,M,1946
Romania,Europe,RUM,Stolojan,RUM_1991_1,821fe655-1e42-11e4-b4cd-db5882bf8def,1991-10-01,1992-11-04,Regular,Regular,M,1943
Romania,Europe,RUM,Vacariou,RUM_1992_1,821fe656-1e42-11e4-b4cd-db5882bf8def,1992-11-04,1996-12-12,Regular,Regular,M,1943
Romania,Europe,RUM,Ciorbea,RUM_1996_1,821fe657-1e42-11e4-b4cd-db5882bf8def,1996-12-12,1998-03-30,Regular,Regular,M,1954
Romania,Europe,RUM,Vasile,RUM_1998_2,82201728-1e42-11e4-b4cd-db5882bf8def,1998-04-15,1999-12-14,Regular,Regular,M,1942
Romania,Europe,RUM,Isarescu,RUM_1999_2,8220172a-1e42-11e4-b4cd-db5882bf8def,1999-12-22,2000-12-28,Regular,Regular,M,1949
Romania,Europe,RUM,A. Nastase,RUM_2000_1,8220172b-1e42-11e4-b4cd-db5882bf8def,2000-12-28,2004-12-21,Regular,Regular,M,1950
Romania,Europe,RUM,Traian Basescu,RUM_2004_2,8220172d-1e42-11e4-b4cd-db5882bf8def,2004-12-29,2007-04-20,Regular,Regular,M,1951
Romania,Europe,RUM,Traian Basescu,RUM_2007_2,8220172d-1e42-11e4-b4cd-db5882bf8def,2007-05-23,2012-07-10,Regular,Regular,M,1951
Romania,Europe,RUM,Traian Basescu,RUM_2012_2,8220172d-1e42-11e4-b4cd-db5882bf8def,2012-08-28,2014-12-21,Regular,Regular,M,1951
Romania,Europe,RUM,Klaus Iohannis,RUM_2014_1,.,2014-12-21,2023-12-31,Regular,Still in Office,M,1959
Russia,Europe,RUS,Gorbachev,RUS_1985_1,8220a9ae-1e42-11e4-b4cd-db5882bf8def,1985-03-11,1991-08-21,Regular,Irregular,M,1931
Russia,Europe,RUS,Yeltsin,RUS_1991_1,8220a9af-1e42-11e4-b4cd-db5882bf8def,1991-08-21,1999-12-31,Regular,Regular,M,1931
Russia,Europe,RUS,Putin,RUS_1999_1,8220a9b0-1e42-11e4-b4cd-db5882bf8def,1999-12-31,2023-12-31,Regular,Still in Office,M,1952
Rwanda,Africa,RWA,Habyarimana,RWA_1973_1,82332a5c-1e42-11e4-b4cd-db5882bf8def,1973-07-05,1994-04-06,Irregular,Irregular,M,1937
Rwanda,Africa,RWA,Paul Kagame,RWA_1994_2,82332a5e-1e42-11e4-b4cd-db5882bf8def,1994-07-19,2023-12-31,Regular,Still in Office,M,1957
South Africa,Africa,SAF,deKlerk,SAF_1989_3,8239d780-1e42-11e4-b4cd-db5882bf8def,1989-08-15,1994-05-10,Regular,Regular,M,1936
South Africa,Africa,SAF,Mandela,SAF_1994_1,8239d781-1e42-11e4-b4cd-db5882bf8def,1994-05-10,1999-06-16,Regular,Regular,M,1918
South Africa,Africa,SAF,Mbeki,SAF_1999_1,8239d782-1e42-11e4-b4cd-db5882bf8def,1999-06-16,2008-09-25,Regular,Regular,M,1942
South Africa,Africa,SAF,Zuma,SAF_2009_1,8253f97a-1e42-11e4-b4cd-db5882bf8def,2009-05-09,2018-02-14,Regular,Regular,M,1942
South Africa,Africa,SAF,Cyril Ramaphosa,SAF_2018_1,.,2018-02-14,2023-12-31,Regular,Still in Office,M,1952
El Salvador,Americas,SAL,Cristiani,SAL_1989_1,81e8c5de-1e42-11e4-b4cd-db5882bf8def,1989-06-01,1994-06-01,Regular,Regular,M,1947
El Salvador,Americas,SAL,Calderon Sol,SAL_1994_1,81e8c5df-1e42-11e4-b4cd-db5882bf8def,1994-06-01,1999-06-01,Regular,Regular,M,1948
El Salvador,Americas,SAL,Flores,SAL_1999_1,81e8c5e0-1e42-11e4-b4cd-db5882bf8def,1999-06-01,2004-06-01,Regular,Regular,M,1959
El Salvador,Americas,SAL,Saca González,SAL_2004_1,81e8c5e1-1e42-11e4-b4cd-db5882bf8def,2004-06-01,2009-06-01,Regular,Regular,M,1965
El Salvador,Americas,SAL,Funes,SAL_2009_1,825059b5-1e42-11e4-b4cd-db5882bf8def,2009-06-01,2014-06-01,Regular,Regular,M,1959
El Salvador,Americas,SAL,Sanchez Ceren,SAL_2014_1,149deead-aae0-11e4-b3bc-29f2fa19767e,2014-06-01,2019-06-01,Regular,Regular,M,1944
El Salvador,Americas,SAL,Nayib Bukele,SAL_2019_1,.,2019-06-01,2023-12-01,Regular,Irregular,M,1981
Saudi Arabia,Asia,SAU,Fahd,SAU_1982_1,8241a99c-1e42-11e4-b4cd-db5882bf8def,1982-06-13,1996-01-01,Regular,Retired Due to Ill Health,M,1922
Saudi Arabia,Asia,SAU,Abdullah ibn Abdilaziz,SAU_1996_1,8241a99d-1e42-11e4-b4cd-db5882bf8def,1996-01-01,2015-01-23,Regular,Natural Death,M,1924
Saudi Arabia,Asia,SAU,Salman bin Abdulaziz Al Saud,SAU_2015_1,43fa7164-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-23,2023-12-31,Regular,Still in Office,M,1935
Senegal,Africa,SEN,Diouf,SEN_1981_1,822af699-1e42-11e4-b4cd-db5882bf8def,1981-01-01,2000-04-01,Regular,Regular,M,1935
Senegal,Africa,SEN,Abdoulaye Wade,SEN_2000_1,822b276c-1e42-11e4-b4cd-db5882bf8def,2000-04-02,2012-04-02,Regular,Regular,M,1926
Senegal,Africa,SEN,Macky Sall,SEN_2012_1,2b3c6719-3481-11e4-8dba-bbcd9ed46413,2012-04-02,2023-12-31,Regular,Still in Office,M,1945
Serbia,Europe,SER,Kostunica,SER_2006_1,821be4de-1e42-11e4-b4cd-db5882bf8def,2006-04-06,2008-07-07,Regular,Regular,M,1944
Serbia,Europe,SER,Cvetkovic,SER_2008_1,82521128-1e42-11e4-b4cd-db5882bf8def,2008-07-07,2012-07-27,Regular,Regular,M,1950
Serbia,Europe,SER,Dacic,SER_2012_1,2b3a05af-3481-11e4-8dba-bbcd9ed46413,2012-07-27,2014-04-27,Regular,Regular,M,1966
Serbia,Europe,SER,Vucic,SER_2014_1,149e63e8-aae0-11e4-b3bc-29f2fa19767e,2014-04-27,2017-05-31,Regular,Regular,M,1970
Serbia,Europe,SER,Brnabic,SER_2017_2,.,2017-06-29,2023-12-31,Regular,Still in Office,F,1975
Sierra Leone,Africa,SIE,Momoh,SIE_1985_1,822f8a90-1e42-11e4-b4cd-db5882bf8def,1985-11-28,1992-04-29,Regular,Irregular,M,1937
Sierra Leone,Africa,SIE,Strasser,SIE_1992_1,822fbb60-1e42-11e4-b4cd-db5882bf8def,1992-05-01,1996-01-17,Irregular,Irregular,M,1965
Sierra Leone,Africa,SIE,Kabbah,SIE_1996_2,822fbb62-1e42-11e4-b4cd-db5882bf8def,1996-03-29,1997-05-25,Regular,Irregular,M,1932
Sierra Leone,Africa,SIE,Kabbah,SIE_1998_1,822fbb62-1e42-11e4-b4cd-db5882bf8def,1998-03-10,2007-09-17,Foreign Imposition,Regular,M,1932
Sierra Leone,Africa,SIE,Bai Koroma,SIE_2007_1,825397cf-1e42-11e4-b4cd-db5882bf8def,2007-09-17,2018-04-04,Regular,Regular,M,1953
Sierra Leone,Africa,SIE,Julius Maada Bio,SIE_2018_1,.,2018-04-04,2023-12-31,Regular,Still in Office,M,1964
Singapore,Asia,SIN,Lee Kuan Yew,SIN_1959_1,824c890e-1e42-11e4-b4cd-db5882bf8def,1959-06-05,1990-11-28,Regular,Regular,M,1923
Singapore,Asia,SIN,Goh Chok Tong,SIN_1990_1,824c890f-1e42-11e4-b4cd-db5882bf8def,1990-11-28,2004-08-12,Regular,Regular,M,1941
Singapore,Asia,SIN,Lee Hsien Loong,SIN_2004_1,824c8910-1e42-11e4-b4cd-db5882bf8def,2004-08-12,2023-12-31,Regular,Still in Office,M,1952
Slovakia,Europe,SLO,Meciar,SLO_1993_1,8218450e-1e42-11e4-b4cd-db5882bf8def,1993-01-01,1994-03-16,Regular,Regular,M,1942
